213,1,KETUMBAR,45000,45000,100,10,KETUMBAR,KETUMBAR,1,1,1
214,1,Kiamboy,15000,15000,100,10,Kiamboy,Kiamboy,2,1,24
215,1,KIKIL,0,0,100,10,KIKIL,KIKIL,2,1,1
216,1,KLUWEK/KEPAYANG,33000,33000,100,10,KLUWEK/KEPAYANG,KLUWEK/KEPAYANG,1,1,1
217,1,KLUWEK/KEPAYANG,0,0,100,10,KLUWEK/KEPAYANG,KLUWEK/KEPAYANG,1,1,1
218,1,Kol Putih,14000,14000,100,10,Kol Putih,Kol Putih,1,1,1
219,1,KOLANG-KALING,19000,19000,100,10,KOLANG-KALING,KOLANG-KALING,2,1,1
220,1,KONYAKU,18000,18000,100,10,KONYAKU,KONYAKU,2,1,13
221,1,KONYAKU SHIRATAKI RICE 9 1KG,225000,225000,100,10,KONYAKU SHIRATAKI RICE 9 1KG,KONYAKU SHIRATAKI RICE 9 1KG,2,1,26
222,1,Krupuk Udang Besar,37000,37000,100,10,Krupuk Udang Besar,Krupuk Udang Besar,2,1,9
223,1,KUBIS BROKOLI BERSIH BUANG BATANG,45000,45000,100,10,KUBIS BROKOLI BERSIH BUANG BATANG,KUBIS BROKOLI BERSIH BUANG BATANG,1,1,1
224,1,KUBIS BRUSSEL / CUCIWIS,25000,25000,100,10,KUBIS BRUSSEL / CUCIWIS,KUBIS BRUSSEL / CUCIWIS,1,1,1
225,1,KUBIS BUNGA / KEMBANG KOL,25000,25000,100,10,KUBIS BUNGA / KEMBANG KOL,KUBIS BUNGA / KEMBANG KOL,1,1,1
226,1,KUBIS KOL,14000,14000,100,10,KUBIS KOL,KUBIS KOL,1,1,1
227,1,KUBIS KOL UNGU,35000,35000,100,10,KUBIS KOL UNGU,KUBIS KOL UNGU,1,1,1
228,1,KUCAI,19000,19000,100,10,KUCAI,KUCAI,1,1,1
229,1,KULIT KEMBANG TAHU LOKAL ASIN,17000,17000,100,10,KULIT KEMBANG TAHU LOKAL ASIN,KULIT KEMBANG TAHU LOKAL ASIN,1,1,33
230,1,KULIT LUMPIA,0,0,100,10,KULIT LUMPIA,KULIT LUMPIA,2,1,4
231,1,KULIT PANGSIT,10000,10000,100,10,KULIT PANGSIT,KULIT PANGSIT,2,1,12
232,1,Kulit Popiah,1800,1800,100,10,Kulit Popiah,Kulit Popiah,2,1,4
233,1,KUNYIT,18000,18000,100,10,KUNYIT,KUNYIT,1,1,1
234,1,KUNYIT BUBUK 1 KG,40000,40000,100,10,KUNYIT BUBUK 1 KG,KUNYIT BUBUK 1 KG,2,1,14
